0.009628482972136225; 0.007978723404254762
0.009628482972136225; 0.023936170212765617
0.009690402476780187; 0.03191489361702127
0.009690402476780187; 0.04787234042553168
0.009659442724458204; 0.06382978723404253
0.009566563467492262; 0.07978723404255295
0.009473684210526316; 0.10372340425531901
0.00931888544891641; 0.14361702127659548
0.00907120743034056; 0.17553191489361675
0.008854489164086687; 0.20744680851063801
0.0086687306501548; 0.23138297872340408
0.008513931888544893; 0.26329787234042534
0.008328173374613005; 0.3031914893617018
0.008142414860681116; 0.3271276595744679
0.00801857585139319; 0.35904255319148914
0.007863777089783282; 0.3829787234042552
0.007647058823529413; 0.4228723404255317
0.007430340557275542; 0.47074468085106336
0.0072136222910216714; 0.5186170212765955
0.006996904024767802; 0.5585106382978724
0.006811145510835915; 0.6143617021276593
0.006625386996904025; 0.6702127659574466
0.006408668730650156; 0.7340425531914891
0.0062229102167182665; 0.8138297872340425
0.006099071207430341; 0.8856382978723403
0.006006191950464397; 0.9494680851063828
0.0059133126934984535; 1.0292553191489362
0.005851393188854489; 1.101063829787234
0.005789473684210527; 1.1808510638297869
0.005727554179566564; 1.2686170212765955
0.005696594427244583; 1.3643617021276593
0.0056656346749226014; 1.5159574468085106
0.0056656346749226014; 1.627659574468085
0.005696594427244583; 1.9069148936170213
0.005696594427244583; 2.098404255319149
0.005727554179566564; 2.210106382978723
0.005727554179566564; 2.3218085106382977
0.005727554179566564; 2.4095744680851063
0.005758513931888545; 2.5132978723404253
0.005758513931888545; 2.640957446808511
0.005758513931888545; 2.752659574468085
0.005789473684210527; 2.992021276595745
